OrganizationIdentifier,MonitoringLocationIdentifier,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,Type,NavStatus
21AKBCH,21AKBCH-AK605404-001,AK605404-001,Petersburg - Sandy Beach Park,56.80521389,-132.9176083,1901021001,Sandy Beach Park Petersburg,AK_B_1021001_001,Beach,Navigable
21AKBCH,21AKBCH-AK164406,AK164406,Kenai River Gull Rookery 1,60.5366,-151.254,1902030218,Kenai River Gull Rookery 1 Beach,AK_B_2030218_001,Beach,Navigable
21AKBCH,21AKBCH-AK574820,AK574820,Kenai - Warren Ames Bridge,60.5259,-151.20647,1902030218,Warren Ames Bridge Beach,AK_B_2030218_004,Beach,Navigable
21AKBCH,21AKBCH-AK493433,AK493433,Kodiak - Frye Point Beach,57.71812,-152.558933,1902070115,Frye Point Beach,AK_B_2070115_007_001,Beach,Navigable
21AKBCH,21AKBCH-AK394314,AK394314,Kodiak - Buskin River Beach,57.758459,-152.479555,1902070115,Buskin Beach,AK_B_2070115_001,Beach,Navigable
21AKBCH,21AKBCH-AK813073,AK813073,Kodiak - Lighthouse Beach,57.210924,-153.280188,1902070118,Lighthouse Beach,AK_B_2070118_000,Beach,Navigable
21AKBCH,21AKBCH-AK986964,AK986964,Kodiak - Mission Beach,57.799606,-152.368558,1902070115,Mission Beach,AK_B_2070115_006,Beach,Navigable
USGS,USGS-700210143134000,7.00E+14,,70.0359458,-143.2305374,1906050419,Unnamed Lake,AK_L_6050419_001,Lake,Unknown
USGS,USGS-695924143420301,6.96E+14,,69.99,-143.7008333,1906050215,Unnamed Lake,AK_L_6050215_001,Lake,Unknown
USGS,USGS-700450143100000,7.00E+14,,70.08039239,-143.1694293,1906050419,Unnamed Lake,AK_L_6050419_002,Lake,Unknown
USGS,USGS-700313143435100,7.00E+14,,70.0534383,-143.7336109,1906050215,Unnamed Lake,AK_L_6050215_002,Lake,Unknown
USGS,USGS-700717143383401,7.01E+14,,70.1214361,-143.6427778,1906050215,Navarakpuk Lake,AK_L_6050215_003,Lake,Unknown
USGS,USGS-700137145312600,7.00E+14,,70.0267348,-145.5267313,1906050110,Unnamed Lake,AK_L_6050110_001,Lake,Unknown
NALMS,NALMS-F1408441,F1408441,"Quartz Lake, Southeast Fairbanks (CA) County, AK, USA",64.213,-145.821,1908030701,Quartz Lake,AK_L_8030701_002,Lake,Unknown
USGS,USGS-15057596,15057596,,58.44465728,-135.7418302,1901030214,Salmon River,AK_R_1030214_001,River,Unknown
USGS,USGS-15302200,15302200,,59.7926376,-155.5246895,1903030211,Koktuli River,AK_R_3030211_001,River,Unknown
USGS,USGS-15292700,15292700,,62.3464388,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
USGS,USGS-15258000,15258000,,60.49219269,-149.8099203,1902030212,Kenai Lake,AK_L_2030212_001,Lake,Unknown
USGS,USGS-15565447,15565447,,61.9336866,-162.8829356,1909030423,Yukon River,AK_R_9030423_034,River,Unknown
USGS,USGS-15085100,15085100,,55.3951944,-132.4086268,1901010304,Old Tom Creek,AK_R_1010304_005,River,Unknown
USGS,USGS-15302000,15302000,,59.93483,-158.1900062,1903030117,Nuyakuk River,AK_R_3030117_002,River,Unknown
USGS,USGS-15284000,15284000,,61.6086312,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
USGS,USGS-15261000,15261000,,60.4799795,-149.882711,1902030214,Cooper Creek,AK_R_2030214_001,River,Unknown
USGS,USGS-15295700,15295700,,57.69397807,-153.1639087,1902070103,Terror River,AK_R_2070103_001,River,Unknown
USGS,USGS-15087700,15087700,,57.05297119,-135.3162085,1901021211,Indian River,AK_R_1021211_002,River,Unknown
USGS,USGS-15088000,15088000,,57.0510267,-135.2295402,1901021211,Sawmill Creek (Sitka),AK_R_1021211_003,River,Unknown
USGS,USGS-15058700,15058700,,55.3424302,-131.7005736,1901010204,Government Creek,AK_R_1010204_010,River,Unknown
USGS,USGS-15081497,15081497,,55.8010287,-133.1103222,1901010310,Staney Creek,AK_R_1010310_007,River,Unknown
USGS,USGS-15056200,15056200,,59.5260629,-135.3546086,1901030301,West Creek,AK_R_1030301_004,River,Unknown
USGS,USGS-15056210,15056210,,59.5116183,-135.3462752,1901030301,Taiya River,AK_R_1030301_003,River,Unknown
USGS,USGS-15304010,15304010,,61.8893006,-158.156842,1903050108,Crooked Creek,AK_R_3050108_005,River,Unknown
USGS,USGS-15294080,15294080,,62.1328333,-150.5386667,1902050509,Kroto Creek,AK_R_2050509_003,River,Unknown
USGS,USGS-15260001,15260001,,60.43441667,-149.8245278,1902030214,Cooper Creek,AK_R_2030214_001,River,Unknown
USGS,USGS-15200280,15200280,,62.5203918,-145.5330154,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
USGS,USGS-15239070,15239070,,59.80107399,-150.8849079,1902030111,Bradley River,AK_R_2030111_002,River,Unknown
USGS,USGS-15292800,15292800,,62.1047619,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
USGS,USGS-15293700,15293700,,61.80974586,-150.0972379,1902050505,Little Willow Creek,AK_R_2050505_002,River,Unknown
USGS,USGS-15302250,15302250,,59.8424682,-155.7185564,1903030211,Koktuli River - North Fork,AK_R_3030211_002,River,Unknown
USGS,USGS-15310002,15310002,,64.0344444,-142.5283333,1907050213,Mosquito Fork,AK_R_7050213_009,River,Unknown
USGS,USGS-15297475,15297475,,57.81592178,-152.6244165,1902070113,Red Cloud River,AK_R_2070113_002,River,Unknown
USGS,USGS-15493000,15493000,,64.9019722,-146.3613333,1908030606,Chena River,AK_R_8030606_001,River,Unknown
USGS,USGS-15515048,15515048,,63.97388889,-148.761111,1908030720,Marguerite Creek,AK_R_8030720_019,River,Unknown
USGS,USGS-15515060,15515060,,64.0084337,-148.7281673,1908030720,Marguerite Creek,AK_R_8030720_019,River,Unknown
USGS,USGS-15297610,15297610,,55.1769059,-162.6895109,1903010122,Russell Creek,AK_R_3010122_002,River,Unknown
USGS,USGS-15294005,15294005,,61.78030346,-149.8866786,1902050506,Willow Creek,AK_R_2050506_017,River,Unknown
USGS,USGS-15290000,15290000,,61.7097433,-149.231938,1902050512,Little Susitna River,AK_R_2050512_016_009,River,Navigable
USGS,USGS-15283700,15283700,,61.68438889,-149.0524167,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
USGS,USGS-15580095,15580095,,64.8919444,-163.67,1905010407,Niukluk River,AK_R_5010407_030,River,Unknown
USGS,USGS-15908000,15908000,,69.0158333,-148.8177778,1906040208,Sagavanirktok River,AK_R_6040208_003,River,Unknown
USGS,USGS-15276000,15276000,,61.22500619,-149.6372008,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
USGS,USGS-15293200,15293200,,61.92388889,-150.0713889,1902050504,Kashwitna River,AK_R_2050504_002,River,Unknown
USGS,USGS-15129500,15129500,,59.58636636,-139.4941877,1901040518,Situk River,AK_R_1040518_008,River,Unknown
USGS,USGS-15300300,15300300,,59.7579499,-153.8468866,1903020602,Iliamna River,AK_R_3020602_002,River,Unknown
USGS,USGS-15564879,15564879,,67.2544444,-150.1772222,1909010106,Slate Creek,AK_R_9010106_012,River,Unknown
USGS,USGS-15519100,15519100,,65.4648407,-148.6311143,1908030902,Tolovana River,AK_R_8030902_025,River,Unknown
USGS,USGS-15215900,15215900,,60.5327973,-145.3806148,1902010415,Glacier River,AK_R_2010415_001,River,Unknown
USGS,USGS-15803000,15803000,,70.4953764,-157.395848,1906020306,Meade River,AK_R_6020306_002,River,Unknown
USGS,USGS-15238986,15238986,,59.76173646,-150.955177,1902030111,Battle Creek,AK_R_2030111_001,River,Unknown
USGS,USGS-15239900,15239900,,59.74660897,-151.7552124,1902030107,Anchor River,AK_R_2030107_001,River,Unknown
USGS,USGS-15896000,15896000,,70.28138539,-148.962786,1906040113,Kuparuk River,AK_R_6040113_001,River,Unknown
USGS,USGS-15348000,15348000,,64.3088552,-141.4045168,1907050222,Fortymile River,AK_R_7050222_010,River,Unknown
USGS,USGS-15515500,15515500,,64.5649444,-149.094,1908030722,Tanana River,AK_R_8030722_002,River,Unknown
USGS,USGS-15280999,15280999,,61.52338889,-149.0418889,1902040212,Bodenburg Creek,AK_R_2040212_002,River,Unknown
USGS,USGS-15747000,15747000,,67.8754405,-163.6773733,1905040409,Wulik River,AK_R_5040409_002,River,Unknown
USGS,USGS-15266300,15266300,,60.4769289,-151.0816675,1902030218,Kenai River,AK_R_2030218_002_002,River,Navigable
USGS,USGS-15302812,15302812,,59.415,-157.8041667,1903030305,Kokwok River,AK_R_3030305_001,River,Unknown
USGS,USGS-15484000,15484000,,64.47152778,-146.9280556,1908030508,Salcha River,AK_R_8030508_008,River,Unknown
USGS,USGS-15330000,15330000,,64.4668333,-142.21625,1907050203,North Fork Fortymile River,AK_R_7050203_011,River,Unknown
USGS,USGS-15086225,15086225,,55.9086111,-132.9308333,1901010301,Hatchery Creek,AK_R_1010301_002,River,Unknown
USGS,USGS-15292000,15292000,,62.7672899,-149.6933794,1902050124,Susitna River,AK_R_2050124_008,River,Unknown
USGS,USGS-15052000,15052000,,58.3913429,-134.4226062,1901030106,Lemon Creek,AK_R_1030106_017_002,River,Unknown
USGS,USGS-15068040,15068040,,55.51909057,-131.5244658,1901010205,Leask Creek,AK_R_1010205_006,River,Unknown
USGS,USGS-15236900,15236900,,60.36995858,-148.8987624,1902020122,Wolverine Creek,AK_R_2020122_002,River,Unknown
USGS,USGS-15331000,15331000,,64.4708611,-142.2215,1907050207,Middle Fork Fortymile River,AK_R_7050207_010,River,Unknown
USGS,USGS-15519030,15519030,,65.5229722,-148.5463889,1908030902,Livengood Creek,AK_R_8030902_015,River,Unknown
USGS,USGS-15209700,15209700,,61.43372656,-142.9426256,1902010321,Kennicott River,AK_R_2010321_010,River,Unknown
USGS,USGS-694539144091500,6.95E+14,,69.76063708,-144.1569253,1906050209,Hulahula River,AK_R_6050209_001,River,Unknown
USGS,USGS-694306143142500,6.94E+14,,69.71815909,-143.243005,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
USGS,USGS-15209770,15209770,,61.48468889,-142.8866167,1902010321,National Creek,AK_R_2010321_016,River,Unknown
USGS,USGS-15219000,15219000,,60.7608659,-146.174225,1902020106,West Fork Olsen Bay Creek,AK_R_2020106_003,River,Unknown
USGS,USGS-695038146271000,6.95E+14,,69.8436451,-146.4556409,1906050109,Canning River,AK_R_6050109_001,River,Unknown
USGS,USGS-694733144490000,6.95E+14,,69.7922869,-144.819448,1906050213,Marsh Creek,AK_R_6050213_001,River,Unknown
USGS,USGS-693523142580300,6.94E+14,,69.5895491,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
USGS,USGS-694207143142300,6.94E+14,,69.7017694,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
USGS,USGS-695225145120000,6.95E+14,,69.87339708,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
USGS,USGS-700438145423500,7.00E+14,,70.07701219,-145.712584,1906050111,Canning River,AK_R_6050111_001,River,Unknown
USGS,USGS-694147144121000,6.94E+14,,69.6961847,-144.2055334,1906050209,Hulahula River,AK_R_6050209_001,River,Unknown
USGS,USGS-693702143410600,6.94E+14,,69.6170329,-143.6877252,1906050204,Jago River,AK_R_6050204_002,River,Unknown
USGS,USGS-15008010,15008010,,56.0280222,-130.0732889,1901010601,Texas Creek,AK_R_1010601_012,River,Unknown
USGS,USGS-15129100,15129100,,59.1961003,-138.19064,1901040421,Alsek River,AK_R_1040421_001,River,Unknown
USGS,USGS-15056560,15056560,,59.412726,-135.998797,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
USGS,USGS-15015594,15015594,,56.25056667,-130.8428528,1901010503,Blue River,AK_R_1010503_001,River,Unknown
USGS,USGS-592514136174000,5.93E+14,,59.4202276,-136.2963028,1901030312,Glacier Creek,AK_R_1030312_003,River,Unknown
USGS,USGS-15007990,15007990,,56.0451222,-130.040261,1901010601,Salmon River,AK_R_1010601_009,River,Unknown
USGS,USGS-701409151162900,7.01E+14,,70.2358333,-151.2747222,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-701641151284400,7.02E+14,,70.2780556,-151.4788889,1906020507,Blackfish Creek,AK_R_6020507_005,River,Unknown
USGS,USGS-701720151184500,7.02E+14,,70.28888889,-151.3125,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-701808151165100,7.02E+14,,70.3022222,-151.2808333,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-15056540,15056540,,59.4396745,-136.2843568,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
USGS,USGS-700825152071300,7.01E+14,,70.1404056,-152.120311,1906020505,Unnamed Creek,AK_R_6020505_002,River,Unknown
USGS,USGS-701259151583700,7.01E+14,,70.2163056,-151.9768139,1906020505,Unnamed Creek,AK_R_6020505_004,River,Unknown
USGS,USGS-700646152112000,7.01E+14,,70.1127611,-152.1888528,1906020505,Unnamed Creek,AK_R_6020505_003,River,Unknown
USGS,USGS-701008151561200,7.01E+14,,70.16888889,-151.9366,1906020505,Unnamed Creek,AK_R_6020505_005,River,Unknown
USGS,USGS-15015591,15015591,,56.33915278,-130.743011,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CALCRK0.0,CALCRK0.0,California Creek,61.79641,-148.47792,1902040205,California Creek,AK_R_2040205_003,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CHIRVR2.3,CHIRVR2.3,Chickaloon River,61.79636,-148.47765,1902040205,Chickaloon River,AK_R_2040205_004,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-KINRVR0.1,KINRVR0.1,Kings River,61.73239,-148.74767,1902040206,Kings River,AK_R_2040206_001,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-ESKCRK5.5,ESKCRK5.5,Eska Creek (above upper culvert),61.73871,-148.9061,1902040207,Eska Creek,AK_R_2040207_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK11.7,MOOCRK11.7,Moose Creek (above upper bridge),61.73332,-149.0294,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOWTL0.0,MOOWTL0.0,Moose Creek Wetlands,61.73441,-149.02486,1902040207,Moose Creek Wetlands,AK_R_2040207_018,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-WOLOTL1.7,WOLOTL1.7,Wolverine Lake outlet,61.65692,-148.98259,1902040207,Wolverine Lake Outlet,AK_R_2040207_019,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-WOLCRK1.7,WOLCRK1.7,Wolverine Creek,61.65528,-149.03156,1902040207,Wolverine Creek,AK_R_2040207_016,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CARCRK2.8,CARCRK2.8,Caribou Creek,61.6731,-149.03777,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-HICCRK0.5,HICCRK0.5,Hicks Creek,61.79113,-147.93634,1902040203,Hicks Creek,AK_R_2040203_007,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-PURCRK5.2,PURCRK5.2,Purinton Creek,61.81144,-148.13582,1902040204,Purinton Creek,AK_R_2040204_013,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK1.4,MOOCRK1.4,Moose Creek (above Glenn Highway),61.68267,-149.04758,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-GRACRK0.3,GRACRK0.3,Granite Creek,61.71126,-148.85049,1902040207,Granite Creek,AK_R_2040207_008,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-ESKCRK1.7,ESKCRK1.7,Eska Creek (above Glenn Highway),61.71094,-148.89871,1902040207,Eska Creek,AK_R_2040207_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-BUFCRK0.0,BUFCRK0.0,Buffalo Creek,61.71469,-149.07301,1902040207,Buffalo Creek,AK_R_2040207_001,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-KLESPR0.0,KLESPR0.0,Kleinshcmidt Sprint (Slough),61.67384,-149.03496,1902040207,Kleinschmidt Spring,AK_R_2040207_017,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK0.0,MOOCRK0.0,Moose Creek (mouth),61.67304,-149.03786,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK6.6,MOOCRK6.6,Moose Creek (Premier Mine),61.70609,-149.09529,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-TSICHA44.6,TSICHA44.6,Ts'itonhna Channel 44.6,61.73135,-148.7086,1902040207,Matanuska River,AK_R_2040207_013_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.53.145.53,62.53.145.53,Gulkana Wild and Scenic River-62.53.145.53,62.52632,-145.5256844,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.97.161.89,67.97.161.89,Noatak Wild and Scenic River-67.97.161.89,67.97399214,-161.8949751,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.31.141.41,64.31.141.41,Fortymile Wild and Scenic River-64.31.141.41,64.3085965,-141.4070614,1907050222,Fortymile River,AK_R_7050222_010,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.84.145.67,62.84.145.67,Gulkana Wild and Scenic River-62.84.145.67,62.83942745,-145.6665599,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.89.142.24,63.89.142.24,West Fork Dennison Fork (Fortymile Wild and Scenic River)-63.89.142.24,63.89007987,-142.2353528,1907050217,West Fork Dennison Fork,AK_R_7050217_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.17.141.42,64.17.141.42,Wade Creek (Fortymile Wild and Scenic River)-64.17.141.42,64.16620382,-141.4189742,1907050219,Wade Creek,AK_R_7050219_030,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.53.145.52,62.53.145.52,Gulkana Wild and Scenic River-62.53.145.52,62.52661091,-145.5247412,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.88.155.12,67.88.155.12,Alatna Wild and Scenic River-67.88.155.12,67.87794198,-155.1190423,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.72.154.95,67.72.154.95,Alatna Wild and Scenic River-67.72.154.95,67.71758486,-154.9527213,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.42.153.72,67.42.153.72,Alatna Wild and Scenic River-67.42.153.72,67.42196825,-153.7177348,1909010308,Alatna River,AK_R_9010308_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.55.155.21,67.55.155.21,Noatak Wild and Scenic River-67.55.155.21,67.54831675,-155.2087187,1905040101,Noatak River,AK_R_5040101_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.66.155.39,67.66.155.39,Noatak Wild and Scenic River-67.66.155.39,67.65844947,-155.3882717,1905040102,Noatak River,AK_R_5040102_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-65.39.145.72,65.39.145.72,Birch Creek Wild and Scenic River-65.39.145.72,65.38892397,-145.7195672,1908040102,Ikhèenjik River,AK_R_8040102_012_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.79.152.38,67.79.152.38,John Wild and Scenic River-67.79.152.38,67.78696193,-152.3765468,1909010119,John River,AK_R_9010119_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.33.145.74,63.33.145.74,Delta Wild and Scenic River-63.33.145.74,63.33420474,-145.7445131,1908030405,Delta River,AK_R_8030405_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.07.151.01,67.07.151.01,North Fork Koyukuk Wild and Scenic River-67.07.151.01,67.06839564,-151.0123909,1909010113,North Fork Koyukuk River,AK_R_9010113_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.86.145.62,62.86.145.62,Gulkana Wild and Scenic River-62.86.145.62,62.85606128,-145.6151824,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.85.145.67,62.85.145.67,Middle Fork Gulkana (Gulkana Wild and Scenic River)-62.85.145.67,62.84575632,-145.6720532,1902010201,Middle Fork Gulkana River,AK_R_2010201_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.72.145.58,62.72.145.58,Gulkana Wild and Scenic River-62.72.145.58,62.71972923,-145.5813405,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.58.145.63,62.58.145.63,Gulkana Wild and Scenic River-62.58.145.63,62.57669924,-145.6276364,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.57.145.63,62.57.145.63,Middle Fork Gulkana (Gulkana Wild and Scenic River)-62.57.145.63,62.57419422,-145.6283383,1902010205,West Fork Gulkana River,AK_R_2010205_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.06.141.77,64.06.141.77,South Fork (Fortymile Wild and Scenic River)-64.06.141.77,64.05871515,-141.7665995,1907050220,South Fork Fortymile River,AK_R_7050220_012,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.08.141.64,64.08.141.64,Walker Fork (Fortymile Wild and Scenic River)-64.08.141.64,64.07852624,-141.6374826,1907050219,Walker Fork,AK_R_7050219_032,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.07.142,64.07.142,Mosquito Fork (Fortymile Wild and Scenic River)-64.07.142,64.06645807,-141.9954001,1907050213,Mosquito Fork,AK_R_7050213_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.80.142.21,63.80.142.21,Logging Cabin Creek (Fortymile Wild and Scenic River)-63.80.142.21,63.80311574,-142.212787,1907050217,Logging Cabin Creek,AK_R_7050217_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.71.145.59,62.71.145.59,Gulkana Wild and Scenic River-62.71.145.59,62.71468947,-145.5883231,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.70.155.96,67.70.155.96,Noatak Wild and Scenic River-67.70.155.96,67.69923672,-155.9642996,1905040103,Noatak River,AK_R_5040103_005,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.85.156.47,67.85.156.47,Noatak Wild and Scenic River-67.85.156.47,67.85132652,-156.4695317,1905040105,Noatak River,AK_R_5040105_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.156.84,67.89.156.84,Noatak Wild and Scenic River-67.89.156.84,67.88833509,-156.8378964,1905040105,Noatak River,AK_R_5040105_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.157.42,67.89.157.42,Noatak Wild and Scenic River-67.89.157.42,67.88519266,-157.4156268,1905040106,Noatak River,AK_R_5040106_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.99.157.95,67.99.157.95,Noatak Wild and Scenic River-67.99.157.95,67.98654865,-157.9541283,1905040117,Noatak River,AK_R_5040117_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.93.158.38,67.93.158.38,Noatak Wild and Scenic River-67.93.158.38,67.93104207,-158.3768568,1905040117,Noatak River,AK_R_5040117_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.93.160.23,67.93.160.23,Noatak Wild and Scenic River-67.93.160.23,67.9261208,-160.2322421,1905040212,Noatak River,AK_R_5040212_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.160.89,67.89.160.89,Noatak Wild and Scenic River-67.89.160.89,67.89439523,-160.8883875,1905040212,Noatak River,AK_R_5040212_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-68.01.161.39,68.01.161.39,Noatak Wild and Scenic River-68.01.161.39,68.00615731,-161.393064,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.99.161.6,67.99.161.6,Noatak Wild and Scenic River-67.99.161.6,67.98660756,-161.6020147,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.97.150.51,67.97.150.51,North Fork Koyukuk Wild and Scenic River-67.97.150.51,67.97178636,-150.5079621,1909010108,North Fork Koyukuk River,AK_R_9010108_010,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.67.154.46,67.67.154.46,Alatna Wild and Scenic River-67.67.154.46,67.66793923,-154.4582393,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.54.154.1,67.54.154.1,Alatna Wild and Scenic River-67.54.154.1,67.54474109,-154.0993061,1909010308,Alatna River,AK_R_9010308_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.52.141.59,64.52.141.59,Champion Creek (Fortymile Wild and Scenic River)-64.52.141.59,64.52043895,-141.5941942,1907050202,Champion Creek,AK_R_7050202_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.55.142.13,64.55.142.13,Champion Creek (Fortymile Wild and Scenic River)-64.55.142.13,64.55392557,-142.1284738,1907050203,North Fork Fortymile River,AK_R_7050203_011,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.44.142.14,64.44.142.14,North Fork (Fortymile Wild and Scenic River)-64.44.142.14,64.43925862,-142.1395454,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.30.141.96,64.30.141.96,North Fork (Fortymile Wild and Scenic River)-64.30.141.96,64.30327071,-141.9631406,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.24.141.75,64.24.141.75,North Fork (Fortymile Wild and Scenic River)-64.24.141.75,64.24272931,-141.7544683,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
